,dates,weights
193,2021-06-21,"[0.10818504 0.12396118 0.14935665 0.15092552 0.11135469 0.10704771
 0.24916925]"
194,2021-06-22,"[0.10877721 0.12359132 0.14863944 0.15148653 0.110571   0.10665819
 0.25027627]"
195,2021-06-23,"[0.11030351 0.12528282 0.150764   0.14274761 0.11209402 0.10751393
 0.25129417]"
196,2021-06-24,"[0.108426   0.12398487 0.14965557 0.15051821 0.1116359  0.10670941
 0.24906997]"
197,2021-06-25,"[0.10900925 0.12296701 0.14968915 0.15082124 0.11118624 0.10731471
 0.2490124 ]"
198,2021-06-28,"[0.10937735 0.1219733  0.14955565 0.14939044 0.11041054 0.10722233
 0.2520704 ]"
199,2021-06-29,"[0.10891587 0.12306857 0.14889032 0.15294144 0.11010369 0.10661852
 0.24946162]"
200,2021-06-30,"[0.10892803 0.12430362 0.1490914  0.1511506  0.11164001 0.10685573
 0.24803059]"
201,2021-07-01,"[0.10867499 0.12444379 0.14873582 0.1518433  0.11061206 0.1064177
 0.2492723 ]"
202,2021-07-02,"[0.10855886 0.12281162 0.14893171 0.15235974 0.11007017 0.10661632
 0.25065154]"
203,2021-07-06,"[0.10966597 0.12166276 0.14845291 0.15182447 0.11055986 0.10670319
 0.25113076]"
204,2021-07-07,"[0.10936239 0.12175848 0.1493931  0.15039767 0.11084239 0.10723229
 0.2510137 ]"
205,2021-07-08,"[0.10999709 0.12293889 0.14926426 0.15089528 0.11087875 0.1066118
 0.24941392]"
206,2021-07-09,"[0.10776661 0.12507746 0.14900869 0.15210977 0.11177329 0.10657049
 0.24769375]"
207,2021-07-12,"[0.10903468 0.12408707 0.14908321 0.15099071 0.11093395 0.10699058
 0.24887976]"
208,2021-07-13,"[0.10950001 0.1213322  0.14899322 0.15285766 0.11003519 0.10699888
 0.25028282]"
209,2021-07-14,"[0.10929816 0.12229083 0.1494477  0.15082477 0.11044718 0.10697007
 0.25072125]"
210,2021-07-15,"[0.10939138 0.12234738 0.1484621  0.15433761 0.11015147 0.10682641
 0.24848369]"
211,2021-07-16,"[0.11011659 0.12200898 0.14959869 0.1502457  0.11039757 0.10702939
 0.25060314]"
212,2021-07-19,"[0.1106666  0.12177328 0.14906915 0.14976013 0.1105096  0.1069224
 0.25129887]"
213,2021-07-20,"[0.10755948 0.12631072 0.14894654 0.15123884 0.1116154  0.1067169
 0.24761207]"
214,2021-07-21,"[0.10729698 0.12468118 0.14770354 0.15674862 0.11105758 0.1056487
 0.24686341]"
215,2021-07-22,"[0.1095994  0.12164591 0.14931875 0.14865546 0.11080783 0.10747439
 0.2524982 ]"
216,2021-07-23,"[0.1086318  0.12377749 0.1497946  0.14966527 0.11074021 0.10683201
 0.25055856]"
217,2021-07-26,"[0.1083902  0.12522271 0.14838591 0.15323912 0.11225828 0.10541172
 0.24709204]"
218,2021-07-27,"[0.10948023 0.12326026 0.14960402 0.15215506 0.11017315 0.1066996
 0.24862765]"
219,2021-07-28,"[0.10814964 0.12334776 0.1483543  0.15602845 0.11100645 0.10598195
 0.24713138]"
220,2021-07-29,"[0.10853472 0.12358202 0.15017448 0.15190534 0.11081345 0.10657373
 0.24841629]"
221,2021-07-30,"[0.10920419 0.12184501 0.14951374 0.15300941 0.11059859 0.10730426
 0.24852484]"
222,2021-08-02,"[0.10923    0.12344044 0.1495141  0.15154305 0.11054299 0.10662615
 0.24910328]"
223,2021-08-03,"[0.10862169 0.12398744 0.14920084 0.15074848 0.11131208 0.10637464
 0.24975489]"
224,2021-08-04,"[0.10965483 0.12081167 0.14881921 0.15346551 0.11049398 0.10638655
 0.2503682 ]"
225,2021-08-05,"[0.10830327 0.12561408 0.1487905  0.14951824 0.11172064 0.10674005
 0.24931325]"
226,2021-08-06,"[0.10927731 0.12484918 0.1495672  0.14982088 0.11141434 0.10694282
 0.24812831]"
227,2021-08-09,"[0.10945728 0.12349334 0.14909875 0.14995597 0.11143606 0.10700782
 0.24955074]"
228,2021-08-10,"[0.10911775 0.12504281 0.1489926  0.15066157 0.11146768 0.10696396
 0.24775359]"
229,2021-08-11,"[0.10835044 0.12435064 0.1487196  0.15324144 0.11146218 0.10629977
 0.24757595]"
230,2021-08-12,"[0.1093087  0.12250327 0.15012786 0.1507032  0.11058507 0.10635338
 0.25041857]"
231,2021-08-13,"[0.1088127  0.12192452 0.14875178 0.15355761 0.11059208 0.10695986
 0.24940142]"
232,2021-08-16,"[0.10945653 0.12237493 0.14986524 0.1498991  0.11007957 0.10727317
 0.2510515 ]"
233,2021-08-17,"[0.10963235 0.12203395 0.14947739 0.15335009 0.11042748 0.10674844
 0.24833031]"
234,2021-08-18,"[0.10983782 0.12337267 0.14856158 0.15210514 0.11078551 0.10643262
 0.24890468]"
235,2021-08-19,"[0.10942774 0.12203372 0.14975716 0.14832662 0.109795   0.1074535
 0.2532062 ]"
236,2021-08-20,"[0.10808283 0.12458725 0.148917   0.15250202 0.11077693 0.10587724
 0.24925673]"
237,2021-08-23,"[0.10757873 0.12504786 0.1479391  0.15458086 0.11132731 0.105948
 0.24757814]"
238,2021-08-24,"[0.10807422 0.12705007 0.14822492 0.15357885 0.11106557 0.10588347
 0.24612296]"
239,2021-08-25,"[0.10883981 0.12405156 0.14930947 0.15094858 0.11146972 0.10660933
 0.24877155]"
240,2021-08-26,"[0.10949236 0.12379225 0.14851652 0.15225092 0.11044804 0.10594604
 0.2495538 ]"
241,2021-08-27,"[0.10758135 0.12527412 0.14908706 0.15372083 0.11094242 0.10589758
 0.24749659]"
242,2021-08-30,"[0.10909039 0.12235215 0.14905272 0.15114127 0.11043295 0.10696419
 0.25096628]"
243,2021-08-31,"[0.10889038 0.12403158 0.14874431 0.15269722 0.11148054 0.10635216
 0.24780382]"
244,2021-09-01,"[0.10921874 0.12353081 0.1492947  0.14992078 0.11111484 0.1068079
 0.2501122 ]"
245,2021-09-02,"[0.10810416 0.12334482 0.14865169 0.15594648 0.1107092  0.10615873
 0.24708489]"
246,2021-09-03,"[0.10926393 0.12269817 0.14903162 0.15108    0.11092009 0.10671576
 0.25029045]"
247,2021-09-07,"[0.1097573  0.12469842 0.1482791  0.15079847 0.1109202  0.10633079
 0.24921572]"
