,dates,weights
53,2020-11-27,"[0.02369189 0.05848321 0.05540389 0.0244924  0.03771069 0.02796588
 0.05912978 0.03010837 0.03683047 0.02266564 0.04830739 0.02189618
 0.06064558 0.02588849 0.05341336 0.04996935 0.02490511 0.05273593
 0.0335918  0.04878166 0.02249821 0.0252539  0.02474352 0.05582084
 0.05221526 0.02285118]"
54,2020-11-30,"[0.02452603 0.05695448 0.05370698 0.02179831 0.0382607  0.02759455
 0.05937888 0.02970824 0.03735455 0.02236978 0.04723575 0.02141686
 0.05930715 0.02595763 0.05505716 0.05197566 0.02518775 0.05236999
 0.03305706 0.05092471 0.0221785  0.02583414 0.02452226 0.05777384
 0.05225187 0.02329718]"
55,2020-12-01,"[0.02336977 0.05810408 0.05348163 0.02370835 0.0412541  0.02787729
 0.05733839 0.03108076 0.03744078 0.02281839 0.04956683 0.02135398
 0.05235483 0.02545967 0.0538332  0.05004708 0.024464   0.05744847
 0.03235088 0.05059753 0.02363739 0.02515566 0.02581789 0.0564516
 0.05221576 0.02277167]"
56,2020-12-02,"[0.02388907 0.06124412 0.05459371 0.02440805 0.039602   0.02853149
 0.06034624 0.03230374 0.03759171 0.02280214 0.05001919 0.02461667
 0.05886161 0.02613809 0.05471498 0.0504341  0.02511334 0.05466112
 0.03428863 0.02577204 0.0230562  0.02584293 0.02681921 0.05786845
 0.05300799 0.02347318]"
57,2020-12-03,"[0.02327024 0.06203094 0.05383068 0.02229575 0.03842133 0.02861304
 0.05583676 0.02984525 0.03680091 0.02292558 0.0528803  0.02024895
 0.05312352 0.02597196 0.05436622 0.04940858 0.02425681 0.05407644
 0.03393902 0.05345837 0.02234972 0.02506381 0.02503669 0.05768892
 0.05128597 0.02297419]"
58,2020-12-04,"[0.02307511 0.05790312 0.05339103 0.02341372 0.03837994 0.02826214
 0.06187291 0.03250385 0.03590324 0.02204157 0.04661049 0.02414594
 0.05680297 0.02607754 0.05426669 0.04918053 0.02466903 0.05301387
 0.0315189  0.05474842 0.02210851 0.02540689 0.02493884 0.05581334
 0.05085594 0.02309545]"
59,2020-12-07,"[0.02392305 0.06180504 0.05465387 0.02279956 0.03754785 0.02810371
 0.05806933 0.02973526 0.03662169 0.02200785 0.04852286 0.02213095
 0.05434419 0.02665737 0.05518233 0.04738246 0.02483466 0.0521163
 0.03288946 0.0493747  0.02195038 0.02582796 0.02559844 0.05847338
 0.0569997  0.02244761]"
60,2020-12-08,"[0.02365041 0.05964588 0.05610475 0.02213149 0.0388538  0.02791826
 0.05885728 0.03050722 0.03635347 0.02265822 0.04718205 0.02280381
 0.05753602 0.02686799 0.05545498 0.05235586 0.0251969  0.05386853
 0.0334454  0.0441719  0.02204122 0.02496644 0.02609133 0.05658857
 0.05212385 0.02262435]"
61,2020-12-09,"[0.02404123 0.05760923 0.05717723 0.02301762 0.03924268 0.02837956
 0.05995353 0.02990572 0.03671979 0.02391244 0.04700558 0.0233802
 0.04551971 0.02724293 0.05340982 0.05178999 0.02583788 0.05500367
 0.03331538 0.0505437  0.02309764 0.02611567 0.02523287 0.05824722
 0.0513294  0.02296928]"
62,2020-12-10,"[0.02358712 0.06087782 0.05423426 0.02404308 0.03726741 0.02777555
 0.06411655 0.03061264 0.03594824 0.02294667 0.04853402 0.02397522
 0.05724854 0.02609446 0.05323366 0.04802282 0.02411217 0.05132817
 0.03217829 0.04931198 0.02161762 0.0249114  0.02557519 0.05687706
 0.05265512 0.02291499]"
