,dates,weights
70,2009-06-25,"[0.02205455 0.03225317 0.04489713 0.05455091 0.02574411 0.05139054
 0.02616312 0.05038607 0.03857816 0.05923213 0.02343556 0.02159805
 0.04495346 0.02512043 0.03458483 0.04749521 0.05808918 0.01029826
 0.05987876 0.05387956 0.04539885 0.02352408 0.02407401 0.030764
 0.05918323 0.03247252]"
71,2009-06-26,"[0.02056058 0.03917975 0.04333706 0.04379558 0.03239882 0.0517223
 0.02413334 0.04079307 0.04234606 0.05282848 0.017225   0.01617727
 0.07981299 0.04440365 0.02634289 0.03621582 0.05019602 0.02155588
 0.04930801 0.04468144 0.04727827 0.02088066 0.02165668 0.05194984
 0.04556143 0.03565913]"
72,2009-06-29,"[0.02224335 0.0514258  0.0497895  0.04318533 0.04423894 0.05712548
 0.03555939 0.04896135 0.04502454 0.05303838 0.02706468 0.02376284
 0.04252711 0.0271191  0.02384856 0.03444436 0.05258942 0.02005342
 0.04631624 0.0400065  0.05482072 0.0199908  0.02323617 0.03441896
 0.03679192 0.04241712]"
73,2009-06-30,"[0.02253476 0.03009234 0.04452799 0.0518352  0.02590568 0.05202891
 0.02384213 0.04534199 0.04256192 0.05783771 0.02428359 0.02244917
 0.05399495 0.02848755 0.03385603 0.04462901 0.05507614 0.0208504
 0.05659028 0.05286074 0.04402389 0.02207665 0.02408571 0.0310627
 0.05640913 0.03275533]"
74,2009-07-01,"[0.02241586 0.02945048 0.04568109 0.05621437 0.0234484  0.0456138
 0.02499044 0.04260894 0.03747325 0.05970609 0.02406362 0.02305669
 0.05196703 0.02692859 0.03372424 0.0475937  0.05868718 0.02327204
 0.06300233 0.05187321 0.03552348 0.02423044 0.02484054 0.03448864
 0.05985616 0.0292894 ]"
75,2009-07-02,"[0.02238039 0.04437242 0.04763241 0.04595451 0.03697716 0.05369727
 0.02804582 0.04662819 0.04711483 0.05436947 0.02440489 0.02164629
 0.04332158 0.0242334  0.02642623 0.03707387 0.05338681 0.02128311
 0.0522244  0.04307906 0.05206431 0.0217457  0.02294745 0.04193717
 0.04745381 0.03959946]"
76,2009-07-06,"[0.02238596 0.0323513  0.0438306  0.05063768 0.02796541 0.05383993
 0.0248114  0.04668265 0.04351094 0.05641815 0.02176404 0.02104044
 0.05254367 0.03107166 0.03497391 0.04193034 0.05343765 0.02222831
 0.05567236 0.04748284 0.04703589 0.02237725 0.02435158 0.03292043
 0.05417919 0.03455643]"
77,2009-07-07,"[0.02244739 0.03666861 0.04693185 0.05153509 0.03011152 0.05444397
 0.02762022 0.04454332 0.03531842 0.05742943 0.02373927 0.02093419
 0.04771895 0.02614117 0.02983577 0.04424973 0.05605284 0.02126202
 0.05727562 0.04662301 0.04829445 0.02179128 0.02403012 0.03508663
 0.05380707 0.03610795]"
78,2009-07-08,"[0.02256487 0.03562462 0.04446256 0.05068961 0.03043953 0.05424421
 0.02398804 0.04079388 0.04988035 0.0569162  0.02302182 0.02180632
 0.05043589 0.02860245 0.02801738 0.04270589 0.05134623 0.02227079
 0.05512485 0.0475577  0.04978633 0.02123752 0.02491501 0.03545101
 0.05171462 0.03640234]"
79,2009-07-09,"[0.02217517 0.03060113 0.04488623 0.05326596 0.0253527  0.04975907
 0.02523013 0.04626724 0.04207765 0.05798094 0.02434526 0.02210242
 0.05314124 0.02799169 0.03177726 0.04545821 0.05552663 0.02213058
 0.05744061 0.04977601 0.04425808 0.02327491 0.02394468 0.03043115
 0.0587282  0.03207682]"
