,dates,weights
44,2009-05-19,"[0.0566256  0.03643639 0.04507599 0.04137062 0.02568759 0.03913807
 0.03037828 0.0334134  0.02433804 0.03876547 0.06045027 0.02699248
 0.0295974  0.0463719  0.05957099 0.02389996 0.02459123 0.02445728
 0.06026205 0.050705   0.02437544 0.02979473 0.03419517 0.02680153
 0.05966211 0.04704294]"
45,2009-05-20,"[0.05791589 0.03676252 0.04488858 0.04154108 0.02588827 0.03861612
 0.03069111 0.03410383 0.02455993 0.03779574 0.06043193 0.02737296
 0.03158677 0.04757651 0.04958361 0.02468362 0.02621458 0.02401666
 0.05809554 0.05126512 0.02512128 0.02915593 0.03246092 0.02695189
 0.06406327 0.04865633]"
46,2009-05-21,"[0.05908986 0.03862877 0.04689955 0.04104289 0.02651732 0.03748079
 0.02980636 0.03272796 0.02517027 0.03941483 0.05978234 0.02372
 0.02657841 0.04721162 0.0584151  0.02445024 0.02395981 0.02437979
 0.06319745 0.05040444 0.0257926  0.02928752 0.03291851 0.02738825
 0.05767141 0.04806393]"
47,2009-05-22,"[0.05713657 0.03622337 0.04404859 0.04037792 0.02568353 0.03685638
 0.02976559 0.03327869 0.02403784 0.03719174 0.06085739 0.0267404
 0.03062743 0.04563366 0.06257875 0.02416957 0.0245289  0.02433193
 0.0624092  0.05086648 0.02438007 0.02967025 0.0309002  0.02732431
 0.06297981 0.04740148]"
48,2009-05-26,"[0.05576115 0.03657461 0.04422029 0.0406636  0.02599862 0.03743594
 0.0311535  0.03367809 0.02407294 0.04038702 0.06176195 0.02555452
 0.03073038 0.04720962 0.05304319 0.0246543  0.02542912 0.02367199
 0.06333673 0.04875279 0.02548474 0.02982843 0.03357585 0.02763862
 0.05849028 0.05089173]"
49,2009-05-27,"[0.05914995 0.03476996 0.0448074  0.0410992  0.02544768 0.03981114
 0.03120113 0.03279404 0.02353291 0.03857854 0.05991302 0.02530238
 0.0296491  0.04714931 0.05478982 0.02483648 0.0246404  0.02383641
 0.05932925 0.05231601 0.02490854 0.03091442 0.03173206 0.02791931
 0.06305479 0.04851668]"
50,2009-05-28,"[0.05703056 0.03697397 0.04307928 0.03884771 0.02672966 0.03675066
 0.03177141 0.03331073 0.02383645 0.03821876 0.06076927 0.02586218
 0.03243541 0.04568892 0.05707034 0.02487405 0.02496212 0.02396125
 0.0605403  0.04983417 0.02459326 0.02966454 0.03295295 0.02694
 0.06437942 0.04892262]"
51,2009-05-29,"[0.05657376 0.03739751 0.04588696 0.04453294 0.02598901 0.03818378
 0.0306035  0.03334652 0.02407486 0.03873488 0.06229097 0.0262559
 0.03191343 0.04573776 0.0516256  0.02431654 0.02518069 0.02472374
 0.06249836 0.05174978 0.02530728 0.02953004 0.02950855 0.02767219
 0.05683233 0.04953311]"
52,2009-06-01,"[0.0548723  0.0411532  0.04378452 0.03841481 0.02605402 0.04044309
 0.02987829 0.03329044 0.02330506 0.03822832 0.06040563 0.02526214
 0.03018646 0.04535015 0.05716717 0.02375102 0.02614644 0.0239917
 0.06216557 0.05029005 0.02476394 0.02908907 0.03139764 0.02802671
 0.06081815 0.05176409]"
53,2009-06-02,"[0.05780482 0.03958593 0.04755902 0.04173725 0.02309131 0.03579335
 0.03047859 0.033488   0.02382726 0.03827797 0.05901114 0.02552163
 0.02898798 0.04685351 0.05419417 0.02512575 0.02613792 0.02416521
 0.0619113  0.05205144 0.02548806 0.03061055 0.03306546 0.02690513
 0.05882002 0.04950723]"
54,2009-06-03,"[0.05958515 0.03743323 0.04621683 0.04235582 0.02471369 0.0377177
 0.03053316 0.0332158  0.02337281 0.03940896 0.05792797 0.02504287
 0.03150368 0.04839912 0.05577391 0.02485379 0.02511671 0.02323407
 0.05992477 0.0506449  0.02492439 0.0298648  0.03328743 0.02797885
 0.05717309 0.04979649]"
55,2009-06-04,"[0.0568373  0.03614311 0.043994   0.03996809 0.02672294 0.03819253
 0.03145656 0.03338332 0.02452303 0.03743982 0.06125007 0.02575512
 0.03058762 0.04676189 0.05464886 0.02495641 0.0258319  0.02473974
 0.06205571 0.04972244 0.02405758 0.02969719 0.03310968 0.02623367
 0.06177432 0.05015707]"
56,2009-06-05,"[0.0573226  0.03825611 0.04519103 0.04082947 0.02675783 0.04039311
 0.02991741 0.03391566 0.0234713  0.0386275  0.05858519 0.02480449
 0.02979702 0.04646064 0.05667895 0.02418792 0.02471916 0.02364973
 0.0617161  0.05095232 0.02432081 0.0298125  0.03256799 0.02710045
 0.06073751 0.04922725]"
57,2009-06-08,"[0.05816209 0.03578968 0.04604004 0.03942347 0.02562202 0.03797048
 0.03004501 0.03232064 0.02373926 0.03832823 0.06112298 0.02618614
 0.031512   0.0471703  0.06143614 0.02497763 0.02482095 0.02344818
 0.06070139 0.05310607 0.02429221 0.02990488 0.03240209 0.02742575
 0.0561587  0.04789366]"
58,2009-06-09,"[0.0573254  0.03787608 0.04544095 0.04004494 0.02681242 0.03919607
 0.03092664 0.0339489  0.02369119 0.03861011 0.06145143 0.02563695
 0.03133681 0.04725296 0.05589447 0.02462499 0.02567021 0.02549242
 0.05875266 0.05104174 0.02397224 0.02899519 0.03266686 0.02824398
 0.05664867 0.04844565]"
59,2009-06-10,"[0.05804754 0.03641288 0.04484229 0.0394615  0.0252312  0.03519771
 0.03144915 0.03382622 0.02399671 0.03776864 0.06072999 0.02636439
 0.0308194  0.04697913 0.05442172 0.02528141 0.02604402 0.02526173
 0.05945612 0.05062873 0.02485289 0.02923717 0.03527068 0.02737508
 0.06244317 0.04860061]"
60,2009-06-11,"[0.05718629 0.03807985 0.04461418 0.04002903 0.02729081 0.03826967
 0.03109869 0.03224205 0.02436782 0.03592844 0.05965281 0.02615634
 0.03000841 0.04698019 0.05427194 0.02473978 0.02637665 0.02584374
 0.06178303 0.05218229 0.02477288 0.02763244 0.03446395 0.0260263
 0.06139188 0.04861055]"
61,2009-06-12,"[0.05727713 0.0381318  0.04548546 0.04101982 0.02480619 0.03744121
 0.02956916 0.03196998 0.02341541 0.03867146 0.06133562 0.0254792
 0.02986461 0.04676473 0.06120265 0.02410495 0.02501189 0.02442314
 0.06138468 0.05042566 0.02466409 0.028919   0.03286523 0.02642133
 0.05957203 0.04977361]"
62,2009-06-15,"[0.05997616 0.03788768 0.04581252 0.0390265  0.02518175 0.03785704
 0.03153999 0.03227934 0.02300095 0.03936057 0.06030723 0.02525466
 0.03131191 0.04802787 0.05774809 0.02566698 0.02496935 0.02372804
 0.05926075 0.05197117 0.02432376 0.0301579  0.02970504 0.02914736
 0.05832327 0.0481742 ]"
