,dates,weights
38,2009-05-11,"[0.04142762 0.01987475 0.03973722 0.03040017 0.02815655 0.01608387
 0.01503318 0.04278753 0.02007456 0.04379878 0.01666948 0.01596543
 0.01642603 0.01640287 0.03315222 0.04275134 0.04269239 0.04319891
 0.01641369 0.03384812 0.02995555 0.04203952 0.02187069 0.02574076
 0.01607898 0.01591086 0.02052478 0.04187893 0.03546391 0.01637135
 0.01967323 0.01931455 0.01646041 0.01938739 0.04085018 0.04358428]"
39,2009-05-12,"[0.04143949 0.01956261 0.03997373 0.02912193 0.02673123 0.01622214
 0.01593664 0.04299758 0.02037042 0.04257907 0.01666674 0.01647667
 0.01644767 0.01667134 0.03264518 0.04225106 0.04246857 0.04268739
 0.01712288 0.03272344 0.0300113  0.04295909 0.02313837 0.02531167
 0.01675194 0.01563854 0.02066168 0.04337636 0.03385337 0.01632356
 0.01937812 0.0195228  0.01690556 0.01932392 0.04234063 0.04340742]"
40,2009-05-13,"[0.04215594 0.01961382 0.03968066 0.02782086 0.0277479  0.01646526
 0.01600759 0.0430251  0.02042857 0.04339875 0.01621008 0.01577192
 0.015951   0.01632396 0.03338262 0.04203026 0.04238824 0.04387084
 0.01647953 0.03294308 0.03049977 0.04245294 0.02051832 0.02512957
 0.01710456 0.01610708 0.02064755 0.04364879 0.03316364 0.01651407
 0.01979443 0.01919956 0.01690393 0.01917607 0.04403906 0.04340471]"
41,2009-05-14,"[0.04087696 0.01942505 0.03909705 0.02853274 0.02765062 0.01609982
 0.01601378 0.04328126 0.02027398 0.04273477 0.0172627  0.01606211
 0.01712929 0.01698045 0.03342557 0.04266344 0.04479904 0.0442299
 0.01672056 0.03355677 0.02988516 0.04237051 0.02224431 0.02490196
 0.01636615 0.01653136 0.02001386 0.04216499 0.03434663 0.01620705
 0.01919118 0.01875516 0.01650576 0.01952835 0.04238432 0.04178725]"
42,2009-05-15,"[0.04147948 0.01910297 0.0394033  0.02930605 0.02755055 0.01595088
 0.01671892 0.04312482 0.02059163 0.04338625 0.01687812 0.01678699
 0.016849   0.0169367  0.03228153 0.04177079 0.04390408 0.04322699
 0.01649944 0.03325967 0.03021877 0.04211954 0.02226434 0.02509636
 0.01599237 0.01591241 0.02042386 0.04280434 0.03350595 0.0164596
 0.01901423 0.01913325 0.01612449 0.02121866 0.04234114 0.0423626 ]"
43,2009-05-18,"[0.04033217 0.01962962 0.03933096 0.02907161 0.02780376 0.01681325
 0.01641458 0.0433285  0.02079415 0.0419852  0.01711956 0.01637471
 0.01686412 0.01716997 0.03280746 0.04261712 0.04378971 0.04414476
 0.01642727 0.03444718 0.02985034 0.04189092 0.02056406 0.02439809
 0.01608153 0.01631565 0.02003343 0.0432581  0.03428627 0.01646968
 0.01954318 0.01848068 0.01626603 0.01967767 0.04206279 0.04355594]"
44,2009-05-19,"[0.04106658 0.02022739 0.03872145 0.02971753 0.02792431 0.01611865
 0.01614199 0.04295388 0.02016081 0.0433342  0.01682191 0.01596338
 0.01663754 0.01682095 0.03296705 0.04272961 0.04369766 0.04431825
 0.0165324  0.03390351 0.02979604 0.04221564 0.02145177 0.02447416
 0.01622766 0.0164129  0.02031066 0.04284729 0.03408745 0.01658417
 0.01930606 0.01911512 0.0165818  0.01969088 0.04183704 0.04230231]"
45,2009-05-20,"[0.04125571 0.02274115 0.03915998 0.02884437 0.02776533 0.01623121
 0.016619   0.04280514 0.02037122 0.04233592 0.01659815 0.01617776
 0.01647142 0.01684242 0.03269539 0.04138631 0.0429757  0.04301874
 0.01653991 0.03312582 0.03144682 0.04205954 0.0217928  0.02487089
 0.01649251 0.01580768 0.01936924 0.0435635  0.03440037 0.01601164
 0.01929084 0.018737   0.01628349 0.02022784 0.04306538 0.04261975]"
46,2009-05-21,"[0.04179076 0.01972724 0.04035539 0.02885855 0.0275641  0.01611715
 0.01573364 0.04256294 0.02058874 0.04395166 0.01642902 0.01616801
 0.01674232 0.01644597 0.0324141  0.04075631 0.04224595 0.04280871
 0.01651305 0.03307141 0.03020313 0.0431035  0.02119187 0.02458555
 0.01652061 0.01665332 0.02265877 0.0424538  0.0333375  0.01797359
 0.01953176 0.01903511 0.01676042 0.01966499 0.04178658 0.04369437]"
47,2009-05-22,"[0.04118513 0.01964471 0.0399923  0.02934916 0.02725422 0.01608362
 0.01622269 0.04294334 0.02098216 0.04313784 0.01692248 0.01644437
 0.01662475 0.01698023 0.0325056  0.04241712 0.04292578 0.04292436
 0.01660141 0.03216847 0.03081523 0.0432417  0.02165523 0.02477194
 0.01629227 0.01653419 0.02102267 0.04263466 0.03400123 0.0164989
 0.01944169 0.01912888 0.01696134 0.01914003 0.04151707 0.04303318]"
