,dates,weights
249,2021-09-09,"[0.13245885 0.16442876 0.17227708 0.18450698 0.11168329 0.13769954
 0.09694552]"
250,2021-09-10,"[0.13654077 0.16669202 0.1792351  0.16346326 0.11388579 0.14011091
 0.10007225]"
251,2021-09-13,"[0.13377048 0.16904621 0.1748347  0.17178386 0.11352006 0.1400133
 0.09703138]"
252,2021-09-14,"[0.13387118 0.16019255 0.17577986 0.17987797 0.1115549  0.13961451
 0.09910898]"
253,2021-09-15,"[0.13419592 0.16665748 0.17730822 0.1687691  0.11290197 0.14110191
 0.09906536]"
254,2021-09-16,"[0.1314974  0.16382043 0.17507493 0.18795143 0.11009564 0.1348639
 0.09669635]"
255,2021-09-17,"[0.13744074 0.17190734 0.17781682 0.15629795 0.11463664 0.14292431
 0.0989762 ]"
256,2021-09-20,"[0.13468747 0.16283153 0.17459854 0.18187457 0.11044048 0.1379875
 0.09758004]"
257,2021-09-21,"[0.13088168 0.15967558 0.1718732  0.19520895 0.10967198 0.13592464
 0.09676396]"
258,2021-09-22,"[0.13541949 0.17162825 0.17925377 0.1539262  0.11668871 0.14376903
 0.09931462]"
259,2021-09-23,"[0.13258515 0.17008924 0.17639536 0.16979875 0.1135238  0.13891737
 0.09869039]"
260,2021-09-24,"[0.13017581 0.16148308 0.17167854 0.1974508  0.10955992 0.13449489
 0.09515703]"
261,2021-09-27,"[0.1371624  0.17258143 0.17758061 0.15883966 0.11643808 0.13913244
 0.0982653 ]"
262,2021-09-28,"[0.13586801 0.16753173 0.17628387 0.17444278 0.11152181 0.13825545
 0.09609633]"
263,2021-09-29,"[0.13178603 0.16194473 0.173638   0.19022585 0.11088632 0.13473943
 0.09677968]"
264,2021-09-30,"[0.13576028 0.16700806 0.17690481 0.16662544 0.11255791 0.14267433
 0.09846913]"
265,2021-09-30,"[0.13576028 0.16700806 0.17690481 0.16662544 0.11255791 0.14267433
 0.09846913]"
