,dates,weights
56,2020-12-02,"[0.02253667 0.03127847 0.04508263 0.0537647  0.0253727  0.05380597
 0.02456526 0.04530943 0.03956489 0.05957074 0.02185421 0.02080623
 0.05007343 0.0275234  0.03405803 0.04653809 0.05637775 0.02308852
 0.05765872 0.04895293 0.04360536 0.02307576 0.02433739 0.03098876
 0.05728588 0.03292405]"
57,2020-12-03,"[0.02214977 0.03671132 0.04629658 0.0499994  0.02930862 0.04225492
 0.02668348 0.04745468 0.04732858 0.05576682 0.02604686 0.02353444
 0.04824229 0.02748596 0.02936791 0.04208721 0.05434173 0.02195212
 0.05561171 0.04718756 0.04861495 0.0221577  0.02349055 0.03504836
 0.05395399 0.03692248]"
58,2020-12-04,"[0.02232353 0.03062996 0.04500708 0.05214683 0.02529628 0.05499051
 0.02457898 0.04429631 0.04071983 0.05896411 0.02390384 0.02250679
 0.05018105 0.02761181 0.03330705 0.04527261 0.05506752 0.02289171
 0.05723378 0.05177322 0.04293518 0.02393606 0.02449436 0.0305075
 0.05671834 0.03270577]"
59,2020-12-07,"[0.02221481 0.03161127 0.04708437 0.05465192 0.02497224 0.0478656
 0.0243682  0.04250059 0.03896672 0.05787759 0.02367014 0.02216676
 0.04933245 0.0264914  0.0323709  0.04757134 0.05826665 0.02193624
 0.06204915 0.05042573 0.0437583  0.02400742 0.02447617 0.03020047
 0.05988859 0.03127493]"
60,2020-12-08,"[0.02293258 0.02948792 0.04496894 0.05456756 0.02384412 0.05171821
 0.02478896 0.04608231 0.0379415  0.06149626 0.02318658 0.02262998
 0.04906551 0.0259137  0.03395411 0.04887173 0.05629001 0.02337562
 0.05886738 0.05448707 0.03766723 0.02339857 0.02570639 0.02957173
 0.05911703 0.03006895]"
61,2020-12-09,"[0.0224549  0.03305783 0.0452451  0.05086197 0.02641599 0.05413643
 0.02565786 0.04603132 0.03895074 0.05734603 0.02642208 0.02338107
 0.05159688 0.02847887 0.03186978 0.04224465 0.05443393 0.02293631
 0.05574387 0.049076   0.04585249 0.02317376 0.02400494 0.03321415
 0.05329099 0.03412216]"
62,2020-12-10,"[0.02226246 0.03016447 0.04444864 0.05338912 0.02823169 0.04933247
 0.0249662  0.04533115 0.03932132 0.06024874 0.02300513 0.02184115
 0.05051896 0.02747424 0.0352399  0.04648919 0.05555437 0.02232263
 0.05798285 0.05271155 0.04244899 0.02378779 0.02462548 0.03005897
 0.05686532 0.03137723]"
63,2020-12-11,"[0.02238436 0.03217774 0.04470567 0.05280332 0.02600283 0.05697608
 0.02518857 0.04582976 0.03894806 0.05997569 0.02379932 0.02229528
 0.04813533 0.02654768 0.0307624  0.0444638  0.05518968 0.02256369
 0.05686198 0.05008027 0.04607189 0.0220232  0.02477151 0.03204554
 0.05553566 0.03386071]"
64,2020-12-14,"[0.02279461 0.02935399 0.04441572 0.05462001 0.02695432 0.04800091
 0.02475895 0.04758894 0.03729887 0.06206328 0.02353517 0.02242872
 0.04928561 0.02634754 0.03347751 0.04722753 0.05544307 0.02309555
 0.05709071 0.05480473 0.04244932 0.02276189 0.025761   0.03014541
 0.05704714 0.03124959]"
65,2020-12-15,"[0.02231524 0.03178595 0.0469888  0.05543495 0.02726792 0.05291463
 0.02503825 0.04495103 0.03980201 0.05916599 0.01997836 0.01849089
 0.04244896 0.02324054 0.03356542 0.05023262 0.05791276 0.0228532
 0.05981746 0.05144627 0.04346213 0.0239299  0.02390609 0.03086791
 0.05920159 0.03298118]"
66,2020-12-16,"[0.02178584 0.04210581 0.04695309 0.04840696 0.03183083 0.05330473
 0.0274306  0.04596929 0.04411317 0.0538116  0.02445913 0.02224863
 0.0462996  0.02784277 0.02710866 0.04087568 0.0540698  0.01934228
 0.0543791  0.04415819 0.05116662 0.02233529 0.02373887 0.03851796
 0.05106252 0.03668297]"
67,2020-12-17,"[0.02210404 0.02988726 0.04620365 0.0552769  0.02873547 0.05061171
 0.02433926 0.04255479 0.03757262 0.05807563 0.02356062 0.02222252
 0.04890286 0.02601511 0.03254001 0.04870716 0.05819002 0.02328167
 0.05971004 0.05088332 0.0406841  0.02390705 0.02587376 0.02936662
 0.06000539 0.03078839]"
68,2020-12-18,"[0.02268979 0.02906647 0.04225612 0.05431937 0.02527124 0.04777297
 0.02373347 0.04357073 0.04053969 0.05909189 0.0253293  0.0245547
 0.05512409 0.0299991  0.03344608 0.04725885 0.0544038  0.02248872
 0.06022014 0.05272374 0.04031488 0.02253205 0.02442824 0.02984175
 0.05820702 0.03081584]"
69,2020-12-21,"[0.02227354 0.03328036 0.04521263 0.05225828 0.0309903  0.05250492
 0.02550295 0.04471593 0.03889912 0.05836906 0.0230831  0.02121877
 0.05067863 0.02807989 0.03066203 0.04575844 0.05522103 0.02224232
 0.0562057  0.04902391 0.04611094 0.02279243 0.023472   0.0325027
 0.05532122 0.03361979]"
70,2020-12-22,"[0.02269851 0.03174943 0.04380947 0.05230357 0.02962973 0.05086343
 0.02568674 0.04484601 0.0425885  0.05935784 0.02348628 0.02191968
 0.05113561 0.02819713 0.03271211 0.04400773 0.0532319  0.02225418
 0.05640124 0.05043531 0.04563018 0.02177706 0.02419329 0.03206147
 0.05505077 0.03397277]"
71,2020-12-23,"[0.02176541 0.03703272 0.04543047 0.05032269 0.02780279 0.05697721
 0.02605891 0.04558335 0.04548881 0.05746936 0.02313287 0.02122932
 0.04529722 0.02607189 0.0299466  0.04300685 0.055223   0.02136284
 0.05625306 0.04622077 0.04742513 0.02238092 0.02338996 0.03481341
 0.05391907 0.03639532]"
72,2020-12-24,"[0.02190526 0.0430644  0.04712958 0.04777499 0.03499929 0.05442685
 0.02789398 0.04687193 0.04435475 0.05600007 0.02255068 0.02039807
 0.04301664 0.02525612 0.02684437 0.04057865 0.05413184 0.02153764
 0.05322273 0.04539762 0.05127814 0.02188893 0.02315377 0.03962178
 0.04904674 0.03765515]"
73,2020-12-28,"[0.02295133 0.0290218  0.04456728 0.05557565 0.02857752 0.04941235
 0.02378551 0.04499349 0.03828247 0.05974462 0.0239752  0.0228178
 0.04910631 0.0251035  0.0347782  0.04749487 0.05663857 0.02245556
 0.05935827 0.05313542 0.03893953 0.02330731 0.02570971 0.02971385
 0.05972837 0.03082557]"
74,2020-12-29,"[0.02125833 0.03532036 0.04409827 0.04904145 0.0265727  0.05329191
 0.02446441 0.04347925 0.03845578 0.05412756 0.02337745 0.02166995
 0.04707811 0.02706684 0.03024912 0.04208969 0.05319692 0.02082954
 0.05415008 0.04438981 0.04818922 0.0212966  0.02256886 0.06705074
 0.05207622 0.03461086]"
75,2020-12-30,"[0.0218048  0.04190465 0.04824449 0.04918569 0.0387483  0.05539527
 0.02751953 0.04716877 0.04465745 0.05583334 0.02334735 0.02133857
 0.04623187 0.02720366 0.02648838 0.04160707 0.05578635 0.02183308
 0.05509679 0.04667216 0.05008171 0.02297402 0.02331048 0.01923413
 0.05118354 0.03714857]"
76,2020-12-31,"[0.02356051 0.0279019  0.04505388 0.05647068 0.02254809 0.04193673
 0.02421212 0.04244314 0.03886702 0.06246307 0.02434479 0.02461915
 0.05246544 0.02637195 0.03537035 0.04818559 0.05808638 0.02368434
 0.06077298 0.05748311 0.03339361 0.02341929 0.02607227 0.02974948
 0.06211172 0.02841239]"
77,2021-01-04,"[0.02165159 0.05426957 0.05256119 0.04481567 0.04577683 0.04946545
 0.03460944 0.0494371  0.04778588 0.052706   0.02267986 0.02007407
 0.04084321 0.02637528 0.02098038 0.0364009  0.05519992 0.02039663
 0.04606217 0.03937689 0.0504183  0.02190779 0.02100003 0.04833262
 0.03485361 0.04201964]"
