,dates,weights
168,2021-05-14,"[0.107001   0.12464296 0.14808826 0.15455736 0.11123335 0.1061018
 0.2483752 ]"
169,2021-05-17,"[0.10873584 0.12456804 0.14821881 0.15541324 0.11080104 0.10550357
 0.2467595 ]"
170,2021-05-18,"[0.10962485 0.12380279 0.14865749 0.15206605 0.110444   0.10648149
 0.24892335]"
171,2021-05-19,"[0.10941023 0.12213479 0.14972946 0.15071276 0.11077236 0.10710131
 0.2501391 ]"
172,2021-05-20,"[0.10788032 0.12230323 0.14958912 0.15202987 0.11083504 0.10694759
 0.25041485]"
173,2021-05-21,"[0.10907552 0.12387671 0.14853029 0.15271826 0.11104915 0.10647581
 0.24827427]"
174,2021-05-24,"[0.10835271 0.12371011 0.1489147  0.15047698 0.11135893 0.10656144
 0.25062513]"
175,2021-05-25,"[0.10929231 0.12360696 0.14839064 0.15071297 0.11075198 0.10683385
 0.25041127]"
176,2021-05-26,"[0.10854693 0.12495548 0.14892164 0.15208444 0.1114151  0.10637214
 0.24770428]"
177,2021-05-27,"[0.10862874 0.12588517 0.14920986 0.1524774  0.11153986 0.10579869
 0.24646029]"
178,2021-05-28,"[0.10883046 0.12266587 0.14896259 0.15166858 0.11078007 0.10653245
 0.25056002]"
179,2021-06-01,"[0.10871016 0.1250206  0.14855802 0.15348923 0.11153616 0.10600127
 0.24668448]"
180,2021-06-02,"[0.10853608 0.12424622 0.14818433 0.15363735 0.11098617 0.10596091
 0.24844891]"
181,2021-06-03,"[0.10975658 0.12304199 0.14978321 0.14932492 0.11151732 0.10698588
 0.2495902 ]"
182,2021-06-04,"[0.10822232 0.12230738 0.14932293 0.15213074 0.11076772 0.10671401
 0.2505349 ]"
183,2021-06-07,"[0.10862009 0.12506437 0.14986618 0.15251203 0.11046172 0.10563661
 0.24783897]"
184,2021-06-08,"[0.10901538 0.12430565 0.14951867 0.15033488 0.11161133 0.10651819
 0.24869594]"
185,2021-06-09,"[0.1088585  0.12215953 0.14864752 0.15249065 0.11248325 0.10632906
 0.24903153]"
186,2021-06-10,"[0.10821405 0.12211698 0.14920208 0.1541893  0.10941341 0.10663387
 0.25023028]"
187,2021-06-11,"[0.1090047  0.1242821  0.14861895 0.15022333 0.11113732 0.10694447
 0.24978918]"
188,2021-06-14,"[0.10895716 0.12202881 0.14889991 0.15259852 0.11025228 0.10673681
 0.25052646]"
189,2021-06-15,"[0.10956477 0.123917   0.14912263 0.15053596 0.11126482 0.10678349
 0.24881132]"
190,2021-06-16,"[0.10945732 0.12339407 0.14868563 0.15247291 0.11112177 0.10621819
 0.24865015]"
191,2021-06-17,"[0.10947855 0.12208253 0.14912212 0.14884189 0.11034428 0.10719467
 0.2529359 ]"
192,2021-06-18,"[0.11033402 0.12236325 0.14875688 0.15142895 0.1107373  0.10629095
 0.25008863]"
193,2021-06-21,"[0.10817487 0.12404645 0.14934261 0.15090835 0.1113442  0.10703766
 0.24914585]"
194,2021-06-22,"[0.1088057  0.12336244 0.14867838 0.15152551 0.11059996 0.10668613
 0.25034183]"
195,2021-06-23,"[0.11033477 0.12503348 0.15080673 0.14278942 0.11212578 0.10754442
 0.2513654 ]"
196,2021-06-24,"[0.10841511 0.12407824 0.14964053 0.15049769 0.1116247  0.10669868
 0.24904495]"
197,2021-06-25,"[0.10899757 0.12305924 0.14967313 0.15080678 0.11117433 0.10730322
 0.24898574]"
198,2021-06-28,"[0.10939327 0.12184563 0.14957742 0.14941207 0.11042663 0.10723792
 0.25210702]"
199,2021-06-29,"[0.10890556 0.12315223 0.14887622 0.15292616 0.11009327 0.10660846
 0.24943803]"
200,2021-06-30,"[0.10894208 0.12419877 0.1491106  0.15116206 0.1116544  0.1068695
 0.2480626 ]"
