,dates,weights
52,2009-06-01,"[0.02259273 0.06359769 0.05263433 0.02192738 0.03915092 0.03002472
 0.05825913 0.0305322  0.03601056 0.02243548 0.04765259 0.02237527
 0.0548559  0.02525945 0.05480532 0.04860795 0.02581228 0.05296432
 0.03328077 0.04943283 0.0226372  0.02485701 0.02453128 0.05883334
 0.05318601 0.02374328]"
53,2009-06-02,"[0.0238633  0.06133799 0.05732344 0.02388707 0.03479099 0.02664329
 0.05958736 0.03079489 0.03691516 0.02252423 0.04667604 0.02266509
 0.05281774 0.02616605 0.05209301 0.05155787 0.02587235 0.05348893
 0.03323259 0.05129995 0.02336096 0.02622655 0.02590292 0.05662878
 0.05157512 0.02276836]"
54,2009-06-03,"[0.02461307 0.05803733 0.05573922 0.02425569 0.03725779 0.02809261
 0.05972996 0.03056297 0.03623289 0.02320371 0.04584687 0.0222533
 0.05743605 0.0270455  0.05364379 0.05103051 0.02487648 0.05145883
 0.03218563 0.04994377 0.02285808 0.025603   0.0260925  0.05892416
 0.05016121 0.02291517]"
55,2009-06-04,"[0.02342374 0.05590755 0.05293576 0.02283541 0.04019377 0.02838052
 0.06139411 0.03064611 0.03792811 0.02199334 0.04836408 0.02283331
 0.05563703 0.02607021 0.0524402  0.05112277 0.02552569 0.05466693
 0.03325312 0.04892074 0.02201213 0.02540047 0.02589318 0.05512106
 0.05407286 0.02302775]"
56,2009-06-05,"[0.02368561 0.05933102 0.05451851 0.02338864 0.04035164 0.03009436
 0.05854306 0.03121634 0.03639654 0.02275045 0.046381   0.02204812
 0.05434093 0.02597009 0.0545307  0.0496783  0.02449011 0.05239523
 0.03315775 0.05026208 0.02231127 0.02556588 0.02553627 0.05709144
 0.05330455 0.02266005]"
57,2009-06-08,"[0.02397462 0.05537221 0.05540902 0.02252886 0.03854578 0.0282213
 0.0586512  0.02967664 0.03672343 0.02251984 0.04827363 0.0232202
 0.05733019 0.02630329 0.05896527 0.05117672 0.02453175 0.05182362
 0.03253406 0.05226053 0.02223137 0.02558335 0.02534502 0.05763764
 0.04916743 0.0219931 ]"
58,2009-06-09,"[0.02349337 0.05826203 0.05437241 0.02275195 0.04010385 0.02896409
 0.06002384 0.03099181 0.03643756 0.02255454 0.04825295 0.02260201
 0.05668246 0.02619732 0.05333688 0.05016303 0.0252247  0.05601653
 0.03130788 0.0499392  0.02181194 0.02466197 0.02540465 0.05901467
 0.04931018 0.02211819]"
59,2009-06-10,"[0.02384561 0.05614382 0.05378304 0.02247351 0.03782808 0.02607102
 0.06118238 0.03095288 0.03699479 0.02211519 0.04779929 0.02329833
 0.05587846 0.02610714 0.0520544  0.05162207 0.02565258 0.05564097
 0.0317577  0.04965232 0.02266674 0.02492663 0.02749452 0.05733448
 0.05448264 0.02224145]"
60,2009-06-11,"[0.02349627 0.05872521 0.0535196  0.02280104 0.04092372 0.02835181
 0.06051205 0.02950888 0.03757405 0.02104166 0.04696037 0.02311886
 0.05441838 0.02611268 0.05192098 0.0505257  0.02598513 0.05693368
 0.03300685 0.05118562 0.02259805 0.02356296 0.02687074 0.05451993
 0.05357554 0.02225021]"
61,2009-06-12,"[0.02369727 0.05921431 0.0549443  0.02352792 0.03745665 0.02793097
 0.05793605 0.02946337 0.03635659 0.02280564 0.04862096 0.02267699
 0.05453428 0.0261737  0.05895869 0.04957159 0.02481201 0.05417832
 0.03302212 0.04980655 0.02265529 0.02483156 0.02580248 0.05573239
 0.05234897 0.02294103]"
62,2009-06-15,"[0.02461747 0.05836938 0.05490122 0.02220736 0.03772266 0.02801758
 0.06130829 0.02951294 0.0354303  0.02302825 0.04742723 0.02229918
 0.0567244  0.02666784 0.05519032 0.05236597 0.02457369 0.05221959
 0.03162713 0.05092665 0.02216578 0.02569032 0.02313676 0.0609958
 0.05084582 0.02202805]"
63,2009-06-16,"[0.02385598 0.05963112 0.05580248 0.02439405 0.03803619 0.02739189
 0.05839382 0.02931263 0.03682208 0.02242067 0.04667714 0.02268078
 0.05440556 0.02589792 0.06101583 0.04969114 0.02515868 0.05400473
 0.03282246 0.05058096 0.02140212 0.02525995 0.02438882 0.05627936
 0.05013957 0.02353403]"
64,2009-06-17,"[0.02388858 0.05992091 0.0575131  0.02242    0.0389273  0.02773692
 0.05845989 0.02967681 0.0365162  0.02303832 0.04903235 0.02250029
 0.05670128 0.02628125 0.04814041 0.05059296 0.02580246 0.05307856
 0.03344875 0.05191962 0.02246463 0.0263616  0.02517833 0.05768932
 0.04990664 0.02280355]"
65,2009-06-18,"[0.02368901 0.05680798 0.05482614 0.02264667 0.0386239  0.02837393
 0.05764114 0.03060888 0.03797906 0.02285744 0.04814838 0.02282274
 0.05456965 0.02560634 0.05514259 0.05080786 0.02333292 0.05520851
 0.03493228 0.05045665 0.022815   0.02334227 0.02684333 0.05533663
 0.05416914 0.02241149]"
66,2009-06-19,"[0.02378464 0.05721952 0.05474262 0.02295824 0.03988147 0.02736566
 0.05925491 0.03081742 0.03683322 0.02321417 0.04831263 0.02200775
 0.05621471 0.02656099 0.05266487 0.04912294 0.02408114 0.05259755
 0.03501711 0.05124985 0.02294195 0.02439678 0.02374198 0.05917688
 0.05228088 0.02356016]"
67,2009-06-22,"[0.02476554 0.05859787 0.05537876 0.02384246 0.03749918 0.02807457
 0.05781973 0.02881793 0.03498073 0.02308531 0.04762974 0.0220788
 0.05564202 0.02652325 0.05836021 0.05287206 0.02415857 0.05353877
 0.03199999 0.0519507  0.02241412 0.02600512 0.02416074 0.06023968
 0.04752939 0.02203482]"
68,2009-06-23,"[0.02389325 0.05167834 0.05296082 0.022352   0.03965154 0.02832831
 0.06026552 0.03067177 0.03782327 0.02206184 0.04936619 0.02411224
 0.05584685 0.02572645 0.05226019 0.05110507 0.02486407 0.05440804
 0.03255248 0.04929775 0.02297364 0.0263195  0.02719107 0.05473771
 0.05688677 0.02266533]"
