,dates,weights
146,2021-04-14,"[0.14632796 0.11383677 0.14999159 0.10718828 0.10797666 0.23882663
 0.1358521 ]"
147,2021-04-15,"[0.14514346 0.11013964 0.14972873 0.1094364  0.10740102 0.24028067
 0.13787009]"
148,2021-04-16,"[0.1458196  0.11159307 0.14983691 0.108555   0.1078637  0.23971999
 0.13661179]"
149,2021-04-19,"[0.14687967 0.11149639 0.1491422  0.11018451 0.10778122 0.23860615
 0.13590986]"
150,2021-04-20,"[0.14754827 0.10898599 0.15015963 0.10837691 0.1067723  0.2405539
 0.13760303]"
151,2021-04-21,"[0.14474376 0.11192945 0.14960113 0.10808187 0.1088421  0.24045399
 0.1363477 ]"
152,2021-04-22,"[0.14728539 0.11152942 0.14979598 0.10776028 0.10720535 0.23988786
 0.13653575]"
153,2021-04-23,"[0.14523831 0.11235025 0.15008272 0.10787165 0.10822719 0.23903748
 0.13719234]"
154,2021-04-26,"[0.14555342 0.11343414 0.14980641 0.10901931 0.10812663 0.23793854
 0.13612151]"
155,2021-04-27,"[0.14659859 0.11253432 0.14918098 0.10683059 0.10829867 0.24009669
 0.13646016]"
156,2021-04-28,"[0.14636366 0.11286919 0.14889699 0.10885628 0.10790202 0.23922132
 0.1358905 ]"
157,2021-04-29,"[0.1461383  0.11086429 0.15021625 0.10677993 0.10817227 0.2404637
 0.13736525]"
158,2021-04-30,"[0.1474847  0.11094833 0.14928396 0.10828472 0.1076706  0.23957327
 0.13675432]"
159,2021-05-03,"[0.14537305 0.11167669 0.14942154 0.11020906 0.10761057 0.23980553
 0.13590351]"
160,2021-05-04,"[0.14772832 0.11188509 0.1496432  0.10562159 0.10818001 0.24086364
 0.1360782 ]"
161,2021-05-05,"[0.14644046 0.11166906 0.14997375 0.1080382  0.10766594 0.23962921
 0.13658342]"
162,2021-05-06,"[0.14524083 0.11171752 0.14910676 0.10978459 0.10827885 0.2391412
 0.13673027]"
163,2021-05-07,"[0.14472573 0.11325431 0.14938651 0.10929202 0.10799761 0.23918514
 0.13615866]"
164,2021-05-10,"[0.14795555 0.11124055 0.14920299 0.10696256 0.10807765 0.24038081
 0.13617985]"
165,2021-05-11,"[0.14691333 0.11096293 0.14991875 0.10881928 0.10778316 0.238729
 0.13687356]"
166,2021-05-12,"[0.1489672  0.11092234 0.1492738  0.10872547 0.10754653 0.23859113
 0.13597345]"
167,2021-05-13,"[0.14485493 0.11265218 0.15070823 0.10695111 0.10805819 0.2400461
 0.13672924]"
168,2021-05-14,"[0.14387426 0.11269201 0.1491429  0.11026183 0.10840854 0.2390459
 0.13657454]"
169,2021-05-17,"[0.14602447 0.11338276 0.14908807 0.11073404 0.10785245 0.23740149
 0.13551678]"
170,2021-05-18,"[0.14709967 0.11180773 0.1494088  0.10826179 0.10741826 0.2394088
 0.13659495]"
171,2021-05-19,"[0.14674307 0.11001781 0.15041587 0.10724819 0.10768727 0.24068987
 0.13719793]"
172,2021-05-20,"[0.14484663 0.11045189 0.15043636 0.10830171 0.10786399 0.24060267
 0.13749678]"
173,2021-05-21,"[0.14634843 0.1120745  0.14926653 0.10871562 0.1079964  0.23937292
 0.13622561]"
174,2021-05-24,"[0.14550449 0.11170153 0.14978239 0.10721286 0.10839142 0.23977283
 0.13763455]"
175,2021-05-25,"[0.1465948  0.11193264 0.14908093 0.10725555 0.1076747  0.24010494
 0.13735649]"
176,2021-05-26,"[0.14560936 0.11321326 0.14962918 0.10824224 0.10833009 0.23909086
 0.13588502]"
177,2021-05-27,"[0.14581706 0.11378897 0.15001953 0.10859485 0.1085243  0.2379618
 0.13529348]"
178,2021-05-28,"[0.14619218 0.11054634 0.14987789 0.10809597 0.10786203 0.23978332
 0.13764225]"
179,2021-06-01,"[0.14584671 0.11352341 0.14928262 0.10925581 0.10846147 0.23828728
 0.13534263]"
180,2021-06-02,"[0.14577313 0.11271097 0.1490707  0.10948141 0.10804521 0.23845822
 0.13646041]"
181,2021-06-03,"[0.14708693 0.11105239 0.1503465  0.10617347 0.10832261 0.24023338
 0.13678466]"
182,2021-06-04,"[0.14538601 0.11022274 0.15025155 0.10843337 0.10785799 0.24020973
 0.1376386 ]"
183,2021-06-07,"[0.14588709 0.11327659 0.15076376 0.10868034 0.10753548 0.2377303
 0.13612646]"
184,2021-06-08,"[0.14617833 0.1125278  0.150168   0.10695355 0.1084768  0.23932187
 0.13637358]"
185,2021-06-09,"[0.14615938 0.11030796 0.14948882 0.10862949 0.10946757 0.2392102
 0.13673668]"
186,2021-06-10,"[0.14550889 0.10973492 0.1502683  0.11000192 0.10663743 0.24025053
 0.13759798]"
187,2021-06-11,"[0.146114   0.11273243 0.14921328 0.10683763 0.10797914 0.24019739
 0.13692619]"
188,2021-06-14,"[0.1463097  0.11016928 0.1497609  0.10871961 0.1073095  0.24015678
 0.13757426]"
189,2021-06-15,"[0.14688466 0.111907   0.14973927 0.10707448 0.10811765 0.23986833
 0.13640864]"
190,2021-06-16,"[0.14693758 0.11141818 0.14950086 0.10859776 0.10812359 0.23891875
 0.13650326]"
191,2021-06-17,"[0.14689341 0.11018435 0.14986563 0.1059592  0.10731401 0.24099599
 0.13878739]"
192,2021-06-18,"[0.14810844 0.11037005 0.14956643 0.10784984 0.10774513 0.23907273
 0.1372874 ]"
193,2021-06-21,"[0.14510338 0.11195087 0.15004504 0.1074001  0.108256   0.24057533
 0.13666934]"
194,2021-06-22,"[0.14602752 0.11171622 0.14945744 0.10789692 0.10758986 0.23991331
 0.13739875]"
195,2021-06-23,"[0.14756636 0.11285508 0.15107146 0.10132374 0.10869604 0.24100511
 0.1374823 ]"
196,2021-06-24,"[0.14545393 0.11199331 0.15037358 0.10712866 0.10854985 0.2398601
 0.13664056]"
197,2021-06-25,"[0.1460889  0.11096192 0.1502557  0.10724115 0.1080036  0.24097748
 0.13647126]"
198,2021-06-28,"[0.14670561 0.11015788 0.15024807 0.10631194 0.1073404  0.24097271
 0.13826345]"
199,2021-06-29,"[0.14621206 0.11124247 0.14970806 0.10893191 0.10713396 0.2398215
 0.13695002]"
