,dates,weights
37,2019-12-05,"[0.04105456 0.01950977 0.0393462  0.02876214 0.02749004 0.01649847
 0.01619521 0.04294788 0.02040523 0.04352476 0.01658898 0.01644184
 0.01654881 0.01686725 0.03271593 0.04224486 0.04386731 0.0436208
 0.01630989 0.03348632 0.02995372 0.04258446 0.02185015 0.02479911
 0.01623144 0.01651195 0.02056608 0.04252803 0.03409975 0.01628269
 0.01907889 0.01912156 0.01632699 0.01990484 0.04277168 0.04296242]"
38,2019-12-06,"[0.04093885 0.01995773 0.03966009 0.02933713 0.02714429 0.0163314
 0.01624827 0.04312856 0.02050344 0.04334589 0.01666579 0.01660174
 0.01667945 0.01688687 0.03301237 0.04258416 0.04348079 0.04354056
 0.01636676 0.03377497 0.03005997 0.04211934 0.02183935 0.02497816
 0.01619258 0.01631615 0.01999367 0.04223395 0.03451481 0.01635871
 0.01915039 0.01903503 0.01631861 0.01949591 0.04213785 0.04306642]"
39,2019-12-09,"[0.04138817 0.01952382 0.03950308 0.02888845 0.0276638  0.01630189
 0.01608372 0.0429312  0.02048384 0.04358273 0.01666985 0.01654951
 0.01644392 0.0168319  0.0327842  0.04179513 0.04358742 0.04309848
 0.01636633 0.03328162 0.03010908 0.04281604 0.02196054 0.02538489
 0.01632423 0.01622388 0.02039345 0.04307687 0.03391438 0.01663939
 0.01931139 0.01914997 0.01649937 0.01915478 0.04230528 0.0429774 ]"
40,2019-12-10,"[0.04118722 0.01961866 0.03937024 0.0290989  0.02714065 0.01593982
 0.01620322 0.0434891  0.02058426 0.04216899 0.01680714 0.01631958
 0.0164856  0.01680687 0.03282047 0.04265791 0.04279182 0.04383462
 0.01630653 0.03360961 0.03010751 0.04226593 0.02188432 0.02550385
 0.01634311 0.01627498 0.02049059 0.04243316 0.03454946 0.01638263
 0.01922424 0.01915767 0.01647002 0.02001925 0.04280769 0.04284426]"
41,2019-12-11,"[0.0410177  0.01980412 0.03908368 0.02932161 0.02756089 0.01601561
 0.0164369  0.04330885 0.02070381 0.04272193 0.01675176 0.01645766
 0.01658741 0.01696007 0.03292914 0.04227298 0.04257459 0.04450748
 0.0163767  0.034003   0.02990704 0.0420711  0.02146498 0.0253401
 0.01617755 0.01616622 0.0203957  0.04259008 0.03476781 0.01630867
 0.01918321 0.0191079  0.01638362 0.01957604 0.04247392 0.04269014]"
42,2019-12-12,"[0.04087938 0.01983184 0.03942193 0.02923861 0.02725246 0.01659476
 0.01620522 0.0430075  0.02046185 0.04309445 0.01679126 0.01690437
 0.01644431 0.01685149 0.03281488 0.04262907 0.04344909 0.04422299
 0.0163293  0.03421467 0.03008488 0.04129307 0.02162434 0.02481363
 0.01625624 0.01617703 0.0198456  0.04228669 0.03397812 0.0164995
 0.01935123 0.01908816 0.01657767 0.01995905 0.04265302 0.04287229]"
43,2019-12-13,"[0.04109709 0.01976557 0.03969456 0.02942795 0.02722927 0.01653481
 0.01627941 0.0434614  0.02047726 0.04331376 0.01677463 0.0160886
 0.01680082 0.01677063 0.03285089 0.0423039  0.04348039 0.0432776
 0.01644328 0.03295188 0.03012392 0.04246475 0.02129023 0.0250099
 0.01627716 0.01618159 0.02034445 0.04284997 0.03467726 0.01622462
 0.01945239 0.01905496 0.01625316 0.01906573 0.04268961 0.04301664]"
44,2019-12-16,"[0.04095366 0.01954791 0.03937575 0.02926655 0.02721192 0.01624082
 0.01611156 0.04270707 0.02076094 0.04296838 0.01659584 0.01646603
 0.0168002  0.01669303 0.03254991 0.04300844 0.04368339 0.04338574
 0.01629944 0.03342873 0.03001077 0.04248025 0.02222613 0.02504388
 0.01619475 0.01628653 0.02033035 0.04242301 0.03412955 0.01614499
 0.01925159 0.01919296 0.01655892 0.01967597 0.04323051 0.04276461]"
45,2019-12-17,"[0.04123239 0.01965228 0.03950489 0.02925006 0.02689826 0.01631398
 0.01606224 0.04317702 0.02049894 0.04197419 0.01697857 0.01616932
 0.01674298 0.01688571 0.03259568 0.04280203 0.04344524 0.04445308
 0.01640676 0.03412807 0.02989226 0.04269274 0.0219504  0.02520881
 0.01623428 0.01635972 0.02041194 0.04259354 0.03376983 0.01632439
 0.01851336 0.01910645 0.01658696 0.01963704 0.04231942 0.04322722]"
46,2019-12-18,"[0.04121807 0.01935332 0.03937523 0.02898885 0.02770666 0.01628665
 0.01640017 0.04400569 0.02039109 0.04285646 0.0166165  0.01638824
 0.01672936 0.01665629 0.03273716 0.04241873 0.04373832 0.04328145
 0.01624851 0.0330807  0.02995236 0.04272356 0.02166481 0.02512522
 0.0163886  0.01636686 0.02021523 0.04222192 0.03459978 0.01635692
 0.01915438 0.01926614 0.01651471 0.01963717 0.0428883  0.04244661]"
47,2019-12-19,"[0.04096391 0.01981134 0.0395884  0.02912927 0.0273709  0.01642783
 0.01603169 0.0432328  0.02044654 0.04281263 0.01681771 0.01627998
 0.016658   0.01692341 0.03306042 0.04200486 0.04311873 0.04323175
 0.01642224 0.03377617 0.03012179 0.04259457 0.02168878 0.0251726
 0.01624281 0.01620777 0.02065665 0.04271058 0.03428882 0.01653895
 0.01907949 0.01911641 0.0167681  0.01942633 0.04251704 0.04276073]"
48,2019-12-20,"[0.04087434 0.01967715 0.03976942 0.02918696 0.02694851 0.01639431
 0.01620795 0.04335716 0.02052983 0.04350401 0.01666895 0.01640763
 0.01675611 0.01670556 0.03309349 0.04235495 0.04347701 0.04358754
 0.01646148 0.03355945 0.02984976 0.0422168  0.02199926 0.02505836
 0.01642961 0.01589383 0.02011271 0.04245876 0.03438239 0.01627752
 0.01928052 0.01909722 0.01708673 0.01977993 0.04188788 0.04266691]"
49,2019-12-23,"[0.04131145 0.01959226 0.03939544 0.02933327 0.02749708 0.01640297
 0.01614599 0.04315421 0.02033378 0.04231041 0.01678505 0.01635471
 0.01680436 0.01689301 0.03304212 0.04305937 0.0433655  0.0434646
 0.01642155 0.03311623 0.03001299 0.04196122 0.02191676 0.02492594
 0.01634438 0.01626698 0.02033805 0.04260436 0.03433675 0.01629336
 0.01919968 0.01915118 0.01681379 0.0194621  0.04299316 0.04259597]"
50,2019-12-24,"[0.04111042 0.01970418 0.03942189 0.02923288 0.0273075  0.01648375
 0.01623128 0.04272535 0.02064245 0.04321318 0.01670061 0.01639947
 0.01660049 0.0168045  0.0328244  0.04251307 0.043347   0.04359306
 0.01630513 0.03328707 0.03008172 0.04247236 0.02177422 0.02507458
 0.01618801 0.01619536 0.02020126 0.04266598 0.03450706 0.01649738
 0.01918278 0.0190537  0.01639434 0.01990414 0.04234504 0.04301437]"
51,2019-12-26,"[0.04111564 0.01962014 0.03955389 0.02935513 0.02747338 0.01648915
 0.01615212 0.04294896 0.02061941 0.04232489 0.01672264 0.01633632
 0.0167813  0.01687405 0.03295474 0.04236586 0.04336143 0.04351126
 0.01646075 0.03333702 0.03007311 0.04217005 0.02186438 0.02519767
 0.01622647 0.01627434 0.02074016 0.04256321 0.0341485  0.01639582
 0.01935271 0.01921041 0.01635588 0.01962765 0.04258998 0.04285157]"
52,2019-12-27,"[0.04112329 0.01956877 0.03955855 0.02918796 0.02729029 0.01637433
 0.01617189 0.04320324 0.0205627  0.04321185 0.0166197  0.01638431
 0.01659459 0.01677968 0.03287794 0.04241493 0.04326793 0.04330247
 0.01646543 0.0331577  0.03018841 0.04261462 0.02183538 0.02491387
 0.01627235 0.0163203  0.02035959 0.04286417 0.03416711 0.01631838
 0.01926556 0.01914731 0.01656473 0.01969068 0.04248202 0.04287803]"
53,2019-12-30,"[0.04139454 0.01964082 0.03944876 0.02900081 0.02750545 0.01646118
 0.01616665 0.04323823 0.02040297 0.04344031 0.01668343 0.01645835
 0.01653169 0.01691902 0.03269981 0.04223603 0.0435383  0.04360356
 0.01644854 0.03338414 0.03002533 0.04256407 0.02133848 0.0251133
 0.01626452 0.01616302 0.02033141 0.04229662 0.03457168 0.01669385
 0.01910225 0.01913056 0.01632641 0.01940258 0.0424086  0.04306475]"
54,2019-12-31,"[0.04115352 0.01962462 0.03970252 0.02909168 0.02719948 0.01626264
 0.01619222 0.0432086  0.02069234 0.04314603 0.01685893 0.01637805
 0.0166418  0.01688463 0.0328862  0.04244496 0.04339927 0.04334067
 0.01640243 0.03330426 0.03014821 0.0423754  0.02133324 0.0251281
 0.01624104 0.01627547 0.02058964 0.04274646 0.03449724 0.01636828
 0.01930801 0.01914077 0.01622372 0.01964093 0.04248578 0.04268286]"
55,2020-01-02,"[0.04085494 0.01975558 0.03916001 0.02917505 0.02749844 0.01636891
 0.01625858 0.04305712 0.02093616 0.04245981 0.01668601 0.01638705
 0.01687801 0.01707133 0.03305925 0.04258728 0.04328939 0.04414494
 0.01615875 0.03369709 0.0303032  0.04143779 0.02307415 0.02493635
 0.01633496 0.01622114 0.02170165 0.04178902 0.03388776 0.01632262
 0.01949234 0.01888485 0.01613051 0.01943862 0.04194897 0.04261239]"
56,2020-01-03,"[0.04145868 0.01942797 0.03969858 0.02918062 0.0275871  0.01633042
 0.01624204 0.04321831 0.02048744 0.04286277 0.01668204 0.01620828
 0.0167113  0.01677487 0.03260109 0.04249196 0.04346598 0.04287728
 0.01641147 0.03320601 0.03015711 0.04255784 0.02185538 0.02507416
 0.01623647 0.01627001 0.02028593 0.04262749 0.03419913 0.01650655
 0.01896589 0.01936476 0.01700672 0.01979717 0.0423496  0.04282164]"
57,2020-01-06,"[0.04126693 0.01945479 0.03965183 0.02891814 0.02757727 0.01626184
 0.01614944 0.04332611 0.02051146 0.04300913 0.01667888 0.01616919
 0.01676921 0.01675104 0.03275681 0.04274891 0.04269343 0.04253258
 0.0164199  0.0327874  0.03046287 0.04236136 0.02179622 0.02516455
 0.01637162 0.01622551 0.02040687 0.04277739 0.03466738 0.01650683
 0.0193099  0.01919761 0.01643518 0.02008549 0.04288069 0.04291625]"
58,2020-01-07,"[0.04117017 0.02008351 0.03902815 0.02939892 0.02720036 0.01651843
 0.01630411 0.04307898 0.02058583 0.04239954 0.01664675 0.01635327
 0.01683203 0.01684621 0.03222613 0.0415506  0.04434186 0.0437522
 0.01625992 0.03414606 0.03009812 0.04215146 0.02244982 0.02518633
 0.01582931 0.01619251 0.02064374 0.042353   0.03447568 0.01657779
 0.01914704 0.01920321 0.01647079 0.01976602 0.04222794 0.04250422]"
