,dates,weights
54,2020-11-30,"[0.05973659 0.02226136 0.05358081 0.0222111  0.02188937 0.02394895
 0.02234061 0.04103263 0.03258407 0.02211494 0.03027695 0.0426089
 0.06226506 0.05733021 0.03109141 0.03342799 0.0487343  0.04263178
 0.02213558 0.02604729 0.05711398 0.05884965 0.02632659 0.0578466
 0.05668216 0.0249312 ]"
55,2020-12-01,"[0.05704767 0.02276149 0.05347533 0.02421135 0.02365472 0.02424846
 0.02162115 0.04302437 0.03273235 0.02260891 0.03184218 0.04257881
 0.05508894 0.05635619 0.03046823 0.03225964 0.04743985 0.04687051
 0.02171116 0.02593783 0.06100705 0.05743227 0.02777954 0.05664912
 0.05676969 0.02442334]"
56,2020-12-02,"[0.05748052 0.02364811 0.05380584 0.02456906 0.02238236 0.02446222
 0.0224296  0.04407716 0.03239383 0.02226938 0.03167278 0.04838181
 0.0610489  0.05702966 0.03052398 0.03204371 0.04800186 0.04395799
 0.02268219 0.0130224  0.05865515 0.05815673 0.02844384 0.0572396
 0.05680601 0.02481533]"
57,2020-12-03,"[0.05716486 0.02445385 0.05416561 0.02291314 0.02217012 0.02504622
 0.02118841 0.04157603 0.03237692 0.02285913 0.03418616 0.04063141
 0.05625218 0.05785468 0.03096499 0.03204999 0.04733628 0.0443991
 0.0229214  0.02757813 0.05804935 0.05758538 0.02710978 0.0582578
 0.05611235 0.02479677]"
58,2020-12-04,"[0.05628757 0.02266633 0.05334605 0.02389314 0.02199076 0.02456539
 0.02331412 0.04496169 0.03136541 0.02182339 0.0299213  0.04811098
 0.05972606 0.05768204 0.03069131 0.03167808 0.04780275 0.04322112
 0.02113748 0.02804536 0.05701974 0.05796381 0.02681426 0.05596804
 0.05525121 0.02475264]"
59,2020-12-07,"[0.05824628 0.02414828 0.05450521 0.02322267 0.02147356 0.02438177
 0.02183979 0.04105469 0.03193293 0.02174906 0.03109039 0.04401319
 0.05703336 0.05885378 0.03115051 0.03046257 0.04803326 0.04240949
 0.02201516 0.02524509 0.05650552 0.05881371 0.02747174 0.05852525
 0.06180957 0.02401312]"
60,2020-12-08,"[0.05752979 0.02328333 0.05590094 0.02252158 0.0222001  0.02419872
 0.02211588 0.04208198 0.03167005 0.02237128 0.03020362 0.04530987
 0.06032789 0.05926451 0.03127579 0.0336292  0.0486893  0.04379524
 0.02236681 0.02256425 0.05668743 0.05679988 0.02797507 0.05658692
 0.05647056 0.02418003]"
61,2020-12-09,"[0.05833242 0.02243138 0.05682531 0.02336404 0.02236553 0.02453629
 0.02247077 0.04114784 0.0319082  0.02354986 0.03001448 0.04633752
 0.04760768 0.05993942 0.03004609 0.03318152 0.04980151 0.04460492
 0.02222346 0.02575379 0.05925404 0.05926404 0.02698615 0.0580981
 0.05546909 0.02448654]"
62,2020-12-10,"[0.05762913 0.02386914 0.0542758  0.02457487 0.02138767 0.02418131
 0.02419843 0.04241382 0.03145527 0.02275611 0.03120625 0.0478477
 0.06029145 0.05781239 0.03015554 0.03098218 0.04679891 0.04191417
 0.02161442 0.02530116 0.05584345 0.05692488 0.02754273 0.0571265
 0.05729797 0.02459877]"
63,2020-12-11,"[0.05897391 0.02208178 0.05491255 0.02300298 0.02150337 0.02428981
 0.02185323 0.04224203 0.03172709 0.02232426 0.03170323 0.04464227
 0.0562643  0.05876519 0.03139788 0.03355973 0.04879781 0.04104571
 0.02142219 0.02427945 0.05750783 0.06072661 0.0275474  0.05790674
 0.05715066 0.02437197]"
